,GHI_Open_Field (W/m2),GHI_Agrivoltaic (W/m2),Temperature_Open_Field (C),Temperature_Agrivoltaic (C),Wind_Speed (m/s),Relative_Humidity (%),Panel_Tilt (degrees)
2022-01-04 07:00:00+00:00,55.0,55.0,4.43,3.2299999999999995,3.66,85.55,5.770129963390851
2022-01-04 08:00:00+00:00,221.0,221.0,5.4,4.2,3.59,82.5,22.840195839114088
2022-01-04 09:00:00+00:00,270.0,260.8,7.34,6.14,3.72,82.6,55.00000000000001
2022-01-04 10:00:00+00:00,240.0,224.04,8.87,7.669999999999999,3.72,74.05,33.116708491422806
2022-01-04 11:00:00+00:00,228.0,216.48,10.39,9.190000000000001,3.86,69.1,4.111588344759668
2022-01-04 12:00:00+00:00,164.0,162.72,11.46,10.260000000000002,4.0,66.75,26.035994575650196
2022-01-04 13:00:00+00:00,129.0,129.0,11.82,10.620000000000001,4.0,66.75,50.14151380649083
2022-01-04 14:00:00+00:00,111.0,111.0,11.81,10.610000000000001,3.66,69.25,30.246911653298234
2022-01-04 15:00:00+00:00,31.0,31.0,11.47,10.270000000000001,3.17,69.25,9.518009151945924
2022-01-04 16:00:00+00:00,0.0,0.0,10.79,9.59,3.17,74.4,0.0
2022-01-04 17:00:00+00:00,0.0,0.0,10.16,8.96,3.24,77.1,0.0
2022-01-04 18:00:00+00:00,0.0,0.0,9.5,8.3,2.97,79.9,0.0
2022-01-04 19:00:00+00:00,0.0,0.0,9.03,7.829999999999999,3.1,82.85,0.0
2022-01-04 20:00:00+00:00,0.0,0.0,8.81,7.61,3.24,85.9,0.0
2022-01-04 21:00:00+00:00,0.0,0.0,8.51,7.31,3.17,85.9,0.0
2022-01-04 22:00:00+00:00,0.0,0.0,8.38,7.180000000000001,3.03,85.9,0.0
2022-01-04 23:00:00+00:00,0.0,0.0,8.31,7.11,2.9,89.05,0.0
2022-01-05 00:00:00+00:00,0.0,0.0,8.13,6.930000000000001,2.9,89.05,0.0
2022-01-05 01:00:00+00:00,0.0,0.0,7.93,6.7299999999999995,2.9,89.05,0.0
2022-01-05 02:00:00+00:00,0.0,0.0,7.87,6.67,2.83,89.05,0.0
2022-01-05 03:00:00+00:00,0.0,0.0,8.08,6.88,2.69,89.05,0.0
2022-01-05 04:00:00+00:00,0.0,0.0,7.93,6.7299999999999995,2.69,89.05,0.0
2022-01-05 05:00:00+00:00,0.0,0.0,8.02,6.819999999999999,2.62,89.05,0.0
2022-01-05 06:00:00+00:00,0.0,0.0,8.28,7.079999999999999,2.69,89.05,0.0
2022-01-05 07:00:00+00:00,39.0,39.0,9.42,8.22,2.83,85.95,5.775289811128787
2022-01-05 08:00:00+00:00,92.0,92.0,10.46,9.260000000000002,2.83,83.0,22.833597757608896
2022-01-05 09:00:00+00:00,151.0,150.44,12.25,11.05,3.03,80.2,55.00000000000001
2022-01-05 10:00:00+00:00,228.0,215.4,13.53,12.33,3.31,74.85,33.22391992104737
2022-01-05 11:00:00+00:00,148.0,147.52,14.26,13.06,3.86,74.95,4.331861182781354
2022-01-05 12:00:00+00:00,186.0,182.6,14.55,13.350000000000001,4.28,75.0,25.755195455141028
2022-01-05 13:00:00+00:00,245.0,245.0,14.68,13.48,4.14,75.0,49.8802774044523
2022-01-05 14:00:00+00:00,133.0,133.0,14.48,13.280000000000001,3.93,75.0,30.7398482013729
2022-01-05 15:00:00+00:00,49.0,49.0,14.1,12.9,3.59,80.45,9.74636304001068
2022-01-05 16:00:00+00:00,0.0,0.0,13.64,12.440000000000001,3.17,86.35,0.0
2022-01-05 17:00:00+00:00,0.0,0.0,13.11,11.91,3.03,89.4,0.0
2022-01-05 18:00:00+00:00,0.0,0.0,12.64,11.440000000000001,2.83,92.6,0.0
2022-01-05 19:00:00+00:00,0.0,0.0,12.96,11.760000000000002,3.31,89.4,0.0
2022-01-05 20:00:00+00:00,0.0,0.0,12.79,11.59,3.93,92.6,0.0
2022-01-05 21:00:00+00:00,0.0,0.0,12.59,11.39,4.28,92.6,0.0
2022-01-05 22:00:00+00:00,0.0,0.0,12.5,11.3,3.59,92.6,0.0
2022-01-05 23:00:00+00:00,0.0,0.0,12.38,11.180000000000001,2.83,92.6,0.0
2022-01-06 00:00:00+00:00,0.0,0.0,12.23,11.030000000000001,3.03,95.95,0.0
2022-01-06 01:00:00+00:00,0.0,0.0,12.14,10.940000000000001,3.31,92.6,0.0
2022-01-06 02:00:00+00:00,0.0,0.0,12.19,10.99,2.97,92.6,0.0
2022-01-06 03:00:00+00:00,0.0,0.0,12.06,10.860000000000001,3.1,92.6,0.0
2022-01-06 04:00:00+00:00,0.0,0.0,11.76,10.56,3.24,92.55,0.0
2022-01-06 05:00:00+00:00,0.0,0.0,11.75,10.55,3.31,92.55,0.0
2022-01-06 06:00:00+00:00,0.0,0.0,11.87,10.67,3.59,92.55,0.0
2022-01-06 07:00:00+00:00,12.0,12.0,12.12,10.92,4.69,92.6,5.78915413972174
2022-01-06 08:00:00+00:00,40.0,40.0,12.4,11.200000000000001,4.97,92.6,22.84119344078176
2022-01-06 09:00:00+00:00,71.0,71.0,12.72,11.520000000000001,5.72,92.6,55.00000000000001
2022-01-06 10:00:00+00:00,71.0,71.0,12.77,11.57,6.21,92.6,33.321489750246116
2022-01-06 11:00:00+00:00,77.0,77.0,12.81,11.610000000000001,6.21,92.6,4.545886227245213
2022-01-06 12:00:00+00:00,125.0,125.0,12.77,11.57,6.21,92.6,25.474181344476474
2022-01-06 13:00:00+00:00,44.0,44.0,12.89,11.690000000000001,5.52,92.6,49.61486208011667
2022-01-06 14:00:00+00:00,92.0,92.0,12.81,11.610000000000001,5.52,89.4,31.255598738827114
2022-01-06 15:00:00+00:00,8.0,8.0,12.53,11.33,4.48,89.4,9.981551040959138
2022-01-06 16:00:00+00:00,0.0,0.0,12.66,11.46,3.79,89.4,0.0
2022-01-06 17:00:00+00:00,0.0,0.0,12.79,11.59,3.52,86.25,0.0
2022-01-06 18:00:00+00:00,0.0,0.0,12.9,11.700000000000001,3.31,89.4,0.0
2022-01-06 19:00:00+00:00,0.0,0.0,12.69,11.49,1.72,89.4,0.0
2022-01-06 20:00:00+00:00,0.0,0.0,12.27,11.07,1.52,92.6,0.0
2022-01-06 21:00:00+00:00,0.0,0.0,11.81,10.610000000000001,1.38,95.9,0.0
2022-01-06 22:00:00+00:00,0.0,0.0,11.73,10.530000000000001,1.17,95.9,0.0
2022-01-06 23:00:00+00:00,0.0,0.0,11.81,10.610000000000001,1.1,95.9,0.0
2022-01-07 00:00:00+00:00,0.0,0.0,11.73,10.530000000000001,1.24,95.9,0.0
2022-01-07 01:00:00+00:00,0.0,0.0,11.95,10.75,1.59,92.6,0.0
2022-01-07 02:00:00+00:00,0.0,0.0,12.26,11.06,1.72,95.95,0.0
2022-01-07 03:00:00+00:00,0.0,0.0,12.46,11.260000000000002,1.79,92.6,0.0
2022-01-07 04:00:00+00:00,0.0,0.0,12.49,11.290000000000001,1.72,92.6,0.0
2022-01-07 05:00:00+00:00,0.0,0.0,12.31,11.110000000000001,1.52,99.4,0.0
2022-01-07 06:00:00+00:00,0.0,0.0,12.25,11.05,1.17,95.95,0.0
2022-01-07 07:00:00+00:00,30.0,30.0,11.83,10.63,0.9,99.4,5.811730811700641
2022-01-07 08:00:00+00:00,98.0,98.0,12.17,10.97,1.1,95.95,22.862982715276484
2022-01-07 09:00:00+00:00,101.0,101.0,13.11,11.91,1.31,92.65,55.00000000000001
2022-01-07 10:00:00+00:00,60.0,60.0,13.65,12.450000000000001,1.52,89.45,33.40933595972331
2022-01-07 11:00:00+00:00,86.0,86.0,13.96,12.760000000000002,2.0,86.4,4.753346434020458
2022-01-07 12:00:00+00:00,234.0,222.1,14.13,12.930000000000001,2.07,86.4,25.193415053715384
2022-01-07 13:00:00+00:00,54.0,54.0,14.07,12.870000000000001,2.0,86.4,49.34564222307234
2022-01-07 14:00:00+00:00,77.0,77.0,14.03,12.83,1.72,86.4,31.795085328648593
2022-01-07 15:00:00+00:00,35.0,35.0,13.78,12.58,1.52,92.65,10.223427818839937
2022-01-07 16:00:00+00:00,0.0,0.0,13.29,12.09,1.59,95.95,0.0
2022-01-07 17:00:00+00:00,0.0,0.0,12.84,11.64,1.17,99.4,0.0
2022-01-07 18:00:00+00:00,0.0,0.0,12.33,11.13,0.9,99.4,0.0
2022-01-07 19:00:00+00:00,0.0,0.0,11.95,10.75,1.66,95.95,0.0
2022-01-07 20:00:00+00:00,0.0,0.0,11.78,10.58,1.52,99.4,0.0
2022-01-07 21:00:00+00:00,0.0,0.0,11.54,10.34,1.31,95.9,0.0
2022-01-07 22:00:00+00:00,0.0,0.0,11.64,10.440000000000001,1.17,99.4,0.0
2022-01-07 23:00:00+00:00,0.0,0.0,12.11,10.91,0.83,95.95,0.0
2022-01-08 00:00:00+00:00,0.0,0.0,12.7,11.5,0.48,95.95,0.0
2022-01-08 01:00:00+00:00,0.0,0.0,11.65,10.450000000000001,0.9,99.4,0.0
2022-01-08 02:00:00+00:00,0.0,0.0,11.09,9.89,1.24,99.35,0.0
2022-01-08 03:00:00+00:00,0.0,0.0,11.01,9.81,1.38,99.35,0.0
2022-01-08 04:00:00+00:00,0.0,0.0,11.19,9.99,1.52,99.35,0.0
2022-01-08 05:00:00+00:00,0.0,0.0,11.36,10.16,1.59,99.35,0.0
2022-01-08 06:00:00+00:00,0.0,0.0,11.05,9.850000000000001,1.66,95.9,0.0
2022-01-08 07:00:00+00:00,48.0,48.0,11.61,10.41,1.59,95.9,5.8430166556642815
2022-01-08 08:00:00+00:00,217.0,217.0,12.4,11.200000000000001,1.45,95.95,22.89896165224973
2022-01-08 09:00:00+00:00,345.0,323.56,13.67,12.47,1.72,86.35,55.00000000000001
2022-01-08 10:00:00+00:00,423.0,281.88,14.43,13.23,2.48,77.75,33.48740587910735
2022-01-08 11:00:00+00:00,440.0,278.24,14.94,13.74,2.48,72.45,4.953958480003391
2022-01-08 12:00:00+00:00,369.0,301.16,15.38,14.180000000000001,2.55,69.9,24.91334242167254
2022-01-08 13:00:00+00:00,291.0,291.0,15.56,14.360000000000001,2.14,65.15,49.07298969790535
2022-01-08 14:00:00+00:00,199.0,199.0,15.49,14.290000000000001,2.07,65.15,32.359369614979556
2022-01-08 15:00:00+00:00,64.0,64.0,14.88,13.680000000000001,2.14,69.85,10.471849372571548
2022-01-08 16:00:00+00:00,0.0,0.0,13.85,12.65,2.41,72.2,0.0
2022-01-08 17:00:00+00:00,0.0,0.0,12.95,11.75,2.69,74.75,0.0
2022-01-08 18:00:00+00:00,0.0,0.0,12.26,11.06,2.97,80.2,0.0
2022-01-08 19:00:00+00:00,0.0,0.0,11.94,10.74,2.83,80.2,0.0
2022-01-08 20:00:00+00:00,0.0,0.0,11.49,10.290000000000001,2.76,83.1,0.0
2022-01-08 21:00:00+00:00,0.0,0.0,11.02,9.82,2.76,86.1,0.0
2022-01-08 22:00:00+00:00,0.0,0.0,10.62,9.42,2.62,86.05,0.0
2022-01-08 23:00:00+00:00,0.0,0.0,10.25,9.05,2.55,89.2,0.0
2022-01-09 00:00:00+00:00,0.0,0.0,9.97,8.770000000000001,2.48,89.2,0.0
2022-01-09 01:00:00+00:00,0.0,0.0,9.73,8.530000000000001,2.41,92.45,0.0
2022-01-09 02:00:00+00:00,0.0,0.0,9.49,8.290000000000001,2.41,92.45,0.0
2022-01-09 03:00:00+00:00,0.0,0.0,9.43,8.23,2.41,89.15,0.0
2022-01-09 04:00:00+00:00,0.0,0.0,9.5,8.3,2.34,89.15,0.0
2022-01-09 05:00:00+00:00,0.0,0.0,9.21,8.010000000000002,2.34,92.45,0.0
2022-01-09 06:00:00+00:00,0.0,0.0,9.12,7.919999999999999,2.28,92.45,0.0
2022-01-09 07:00:00+00:00,64.0,64.0,9.07,7.87,2.34,89.1,5.8829978456688
2022-01-09 08:00:00+00:00,165.0,165.0,9.87,8.67,1.93,89.15,22.94912341677158
2022-01-09 09:00:00+00:00,343.0,322.36,11.42,10.22,1.79,77.3,55.00000000000001
2022-01-09 10:00:00+00:00,287.0,254.66,12.76,11.56,1.31,72.05,33.55567495979935
2022-01-09 11:00:00+00:00,445.0,282.76,13.75,12.55,0.76,67.15,5.1474723597378285
2022-01-09 12:00:00+00:00,327.0,282.46,14.68,13.48,0.28,62.65,24.634391250371085
2022-01-09 13:00:00+00:00,161.0,161.0,15.0,13.8,0.62,60.5,48.797272923067474
2022-01-09 14:00:00+00:00,186.0,186.0,14.86,13.66,0.83,62.65,32.94967766784891
2022-01-09 15:00:00+00:00,61.0,61.0,14.2,13.0,0.97,67.25,10.72667327253846
2022-01-09 16:00:00+00:00,0.0,0.0,12.74,11.540000000000001,0.97,83.25,0.0
2022-01-09 17:00:00+00:00,0.0,0.0,12.17,10.97,0.97,80.2,0.0
2022-01-09 18:00:00+00:00,0.0,0.0,12.87,11.67,0.76,77.45,0.0
2022-01-09 19:00:00+00:00,0.0,0.0,12.47,11.270000000000001,0.76,80.3,0.0
2022-01-09 20:00:00+00:00,0.0,0.0,12.28,11.08,0.14,86.2,0.0
2022-01-09 21:00:00+00:00,0.0,0.0,12.03,10.83,0.41,86.2,0.0
2022-01-09 22:00:00+00:00,0.0,0.0,11.75,10.55,0.76,86.15,0.0
2022-01-09 23:00:00+00:00,0.0,0.0,10.79,9.59,0.97,89.25,0.0
2022-01-10 00:00:00+00:00,0.0,0.0,9.92,8.72,1.17,89.2,0.0
2022-01-10 01:00:00+00:00,0.0,0.0,9.36,8.16,1.31,92.45,0.0
2022-01-10 02:00:00+00:00,0.0,0.0,9.37,8.17,1.24,92.45,0.0
2022-01-10 03:00:00+00:00,0.0,0.0,9.47,8.270000000000001,1.24,89.15,0.0
2022-01-10 04:00:00+00:00,0.0,0.0,9.15,7.95,1.24,92.45,0.0
2022-01-10 05:00:00+00:00,0.0,0.0,8.97,7.7700000000000005,1.31,92.45,0.0
2022-01-10 06:00:00+00:00,0.0,0.0,8.77,7.569999999999999,1.38,92.4,0.0
2022-01-10 07:00:00+00:00,72.0,72.0,9.4,8.200000000000001,1.24,89.15,5.9316510312973945
2022-01-10 08:00:00+00:00,181.0,181.0,10.34,9.14,1.1,95.9,23.013460314870766
2022-01-10 09:00:00+00:00,286.0,274.88,12.46,11.260000000000002,1.1,83.25,55.00000000000001
2022-01-10 10:00:00+00:00,209.0,201.44,13.27,12.07,1.17,83.25,33.61414465543856
2022-01-10 11:00:00+00:00,163.0,162.04,13.84,12.64,1.72,77.6,5.333670159646789
2022-01-10 12:00:00+00:00,70.0,70.0,14.03,12.83,2.0,74.95,24.35697066398394
2022-01-10 13:00:00+00:00,43.0,43.0,13.9,12.700000000000001,2.07,77.6,48.518856008286484
2022-01-10 14:00:00+00:00,34.0,34.0,13.81,12.610000000000001,1.93,80.4,33.56743096497164
2022-01-10 15:00:00+00:00,13.0,13.0,13.15,11.950000000000001,1.38,83.25,10.987758992028844
2022-01-10 16:00:00+00:00,0.0,0.0,12.82,11.620000000000001,1.31,86.25,0.0
2022-01-10 17:00:00+00:00,0.0,0.0,12.04,10.84,1.52,89.35,0.0
2022-01-10 18:00:00+00:00,0.0,0.0,11.69,10.49,1.66,92.55,0.0
2022-01-10 19:00:00+00:00,0.0,0.0,11.38,10.180000000000001,1.59,95.9,0.0
2022-01-10 20:00:00+00:00,0.0,0.0,10.21,9.010000000000002,1.52,95.9,0.0
2022-01-10 21:00:00+00:00,0.0,0.0,9.52,8.32,1.52,95.85,0.0
2022-01-10 22:00:00+00:00,0.0,0.0,9.16,7.96,1.45,95.85,0.0
2022-01-10 23:00:00+00:00,0.0,0.0,8.85,7.6499999999999995,1.45,99.4,0.0
2022-01-11 00:00:00+00:00,0.0,0.0,9.21,8.010000000000002,1.24,95.85,0.0
2022-01-11 01:00:00+00:00,0.0,0.0,9.52,8.32,1.03,95.85,0.0
2022-01-11 02:00:00+00:00,0.0,0.0,9.76,8.56,0.9,95.85,0.0
2022-01-11 03:00:00+00:00,0.0,0.0,10.24,9.040000000000001,0.76,95.9,0.0
2022-01-11 04:00:00+00:00,0.0,0.0,10.37,9.17,0.69,95.9,0.0
2022-01-11 05:00:00+00:00,0.0,0.0,10.35,9.15,0.76,95.9,0.0
2022-01-11 06:00:00+00:00,0.0,0.0,10.01,8.81,0.9,92.5,0.0
2022-01-11 07:00:00+00:00,52.0,52.0,10.2,9.0,0.97,92.5,5.9889447237183155
2022-01-11 08:00:00+00:00,89.0,89.0,11.33,10.13,0.83,95.9,23.091966244742036
2022-01-11 09:00:00+00:00,68.0,68.0,12.72,11.520000000000001,1.17,89.4,55.00000000000001
2022-01-11 10:00:00+00:00,61.0,61.0,12.9,11.700000000000001,2.07,89.4,33.66283996555532
2022-01-11 11:00:00+00:00,47.0,47.0,13.29,12.09,2.34,89.4,5.512364354760163
2022-01-11 12:00:00+00:00,236.0,224.78,13.4,12.200000000000001,2.21,89.4,24.08147085336768
2022-01-11 13:00:00+00:00,128.0,128.0,12.92,11.72,2.76,89.4,48.238098098524695
2022-01-11 14:00:00+00:00,43.0,43.0,12.68,11.48,2.97,92.6,34.214284893630165
2022-01-11 15:00:00+00:00,24.0,24.0,12.26,11.06,2.9,95.95,11.254968099015933
2022-01-11 16:00:00+00:00,0.0,0.0,11.8,10.600000000000001,2.48,95.9,0.0
2022-01-11 17:00:00+00:00,0.0,0.0,11.68,10.48,2.21,95.9,0.0
2022-01-11 18:00:00+00:00,0.0,0.0,11.59,10.39,2.14,95.9,0.0
2022-01-11 19:00:00+00:00,0.0,0.0,11.81,10.610000000000001,2.55,95.9,0.0
2022-01-11 20:00:00+00:00,0.0,0.0,11.6,10.4,2.69,95.9,0.0
2022-01-11 21:00:00+00:00,0.0,0.0,11.49,10.290000000000001,2.55,95.9,0.0
2022-01-11 22:00:00+00:00,0.0,0.0,11.51,10.31,2.48,95.9,0.0
2022-01-11 23:00:00+00:00,0.0,0.0,11.53,10.33,2.62,95.9,0.0
2022-01-12 00:00:00+00:00,0.0,0.0,11.31,10.110000000000001,2.76,99.35,0.0
2022-01-12 01:00:00+00:00,0.0,0.0,11.28,10.08,2.69,95.9,0.0
2022-01-12 02:00:00+00:00,0.0,0.0,11.4,10.200000000000001,2.97,86.15,0.0
2022-01-12 03:00:00+00:00,0.0,0.0,11.28,10.08,3.03,92.55,0.0
2022-01-12 04:00:00+00:00,0.0,0.0,11.04,9.84,3.24,92.55,0.0
2022-01-12 05:00:00+00:00,0.0,0.0,11.18,9.98,3.31,92.55,0.0
2022-01-12 06:00:00+00:00,0.0,0.0,11.33,10.13,3.59,92.55,0.0
2022-01-12 07:00:00+00:00,70.0,70.0,11.38,10.180000000000001,4.0,92.55,6.054840610520532
2022-01-12 08:00:00+00:00,200.0,200.0,11.85,10.65,4.28,92.55,23.18463904897257
2022-01-12 09:00:00+00:00,177.0,175.64,12.77,11.57,4.55,86.25,55.00000000000001
2022-01-12 10:00:00+00:00,326.0,275.2,13.32,12.120000000000001,5.03,86.3,33.70180700905059
2022-01-12 11:00:00+00:00,296.0,261.44,13.74,12.540000000000001,5.24,86.35,5.68339591959848
2022-01-12 12:00:00+00:00,162.0,160.98,13.64,12.440000000000001,5.52,83.35,23.808263131859075
2022-01-12 13:00:00+00:00,104.0,104.0,13.79,12.59,5.86,83.35,47.95535296302059
2022-01-12 14:00:00+00:00,98.0,98.0,13.45,12.25,5.86,80.4,34.89217710486675
2022-01-12 15:00:00+00:00,24.0,24.0,13.05,11.850000000000001,6.07,80.35,11.5281642444866
2022-01-12 16:00:00+00:00,0.0,0.0,12.57,11.370000000000001,5.72,83.25,0.0
2022-01-12 17:00:00+00:00,0.0,0.0,12.08,10.88,6.07,86.2,0.0
2022-01-12 18:00:00+00:00,0.0,0.0,11.48,10.280000000000001,6.48,89.3,0.0
2022-01-12 19:00:00+00:00,0.0,0.0,11.31,10.110000000000001,6.34,95.9,0.0
2022-01-12 20:00:00+00:00,0.0,0.0,11.05,9.850000000000001,4.83,92.55,0.0
2022-01-12 21:00:00+00:00,0.0,0.0,10.62,9.42,3.79,92.5,0.0
2022-01-12 22:00:00+00:00,0.0,0.0,10.14,8.940000000000001,3.17,89.2,0.0
2022-01-12 23:00:00+00:00,0.0,0.0,9.62,8.42,2.34,89.15,0.0
2022-01-13 00:00:00+00:00,0.0,0.0,9.19,7.989999999999999,1.72,89.1,0.0
2022-01-13 01:00:00+00:00,0.0,0.0,8.25,7.05,1.24,92.4,0.0
2022-01-13 02:00:00+00:00,0.0,0.0,8.12,6.919999999999999,1.1,89.05,0.0
2022-01-13 03:00:00+00:00,0.0,0.0,7.93,6.7299999999999995,2.28,89.05,0.0
2022-01-13 04:00:00+00:00,0.0,0.0,8.28,7.079999999999999,3.52,92.4,0.0
2022-01-13 05:00:00+00:00,0.0,0.0,8.04,6.839999999999999,3.38,85.85,0.0
2022-01-13 06:00:00+00:00,0.0,0.0,7.94,6.74,2.41,89.05,0.0
2022-01-13 07:00:00+00:00,7.0,7.0,8.79,7.589999999999999,2.28,82.75,6.129294700483473
2022-01-13 08:00:00+00:00,176.0,176.0,9.39,8.190000000000001,2.28,79.9,23.291482625570005
2022-01-13 09:00:00+00:00,78.0,78.0,9.67,8.47,3.24,79.9,55.00000000000001
2022-01-13 10:00:00+00:00,301.0,266.2,9.79,8.59,2.55,79.9,33.731110801254836
2022-01-13 11:00:00+00:00,381.0,296.82,10.1,8.9,1.52,79.95,5.846632478263629
2022-01-13 12:00:00+00:00,424.0,311.68,10.53,9.33,1.86,74.4,23.537700085396605
2022-01-13 13:00:00+00:00,71.0,71.0,10.59,9.39,2.76,71.7,47.67096864567971
2022-01-13 14:00:00+00:00,81.0,81.0,9.71,8.510000000000002,3.45,74.2,35.60338964675046
2022-01-13 15:00:00+00:00,11.0,11.0,9.71,8.510000000000002,3.1,77.0,11.807213087979914
2022-01-13 16:00:00+00:00,0.0,0.0,8.95,7.749999999999999,3.52,79.85,0.0
2022-01-13 17:00:00+00:00,0.0,0.0,8.5,7.3,3.66,85.9,0.0
2022-01-13 18:00:00+00:00,0.0,0.0,8.61,7.409999999999999,3.45,85.9,0.0
2022-01-13 19:00:00+00:00,0.0,0.0,8.25,7.05,2.69,89.05,0.0
2022-01-13 20:00:00+00:00,0.0,0.0,8.19,6.989999999999999,2.83,89.05,0.0
2022-01-13 21:00:00+00:00,0.0,0.0,8.16,6.96,2.21,85.85,0.0
2022-01-13 22:00:00+00:00,0.0,0.0,7.54,6.34,1.72,89.0,0.0
2022-01-13 23:00:00+00:00,0.0,0.0,7.46,6.26,1.72,89.0,0.0
2022-01-14 00:00:00+00:00,0.0,0.0,7.3,6.1,1.79,92.35,0.0
2022-01-14 01:00:00+00:00,0.0,0.0,7.24,6.04,1.86,92.35,0.0
2022-01-14 02:00:00+00:00,0.0,0.0,6.96,5.76,1.86,92.35,0.0
2022-01-14 03:00:00+00:00,0.0,0.0,6.76,5.56,1.72,92.35,0.0
2022-01-14 04:00:00+00:00,0.0,0.0,6.0,4.8,1.59,92.3,0.0
2022-01-14 05:00:00+00:00,0.0,0.0,5.29,4.09,1.59,95.75,0.0
2022-01-14 06:00:00+00:00,0.0,0.0,4.96,3.76,1.52,92.25,0.0
2022-01-14 07:00:00+00:00,83.0,83.0,4.71,3.51,1.59,95.75,6.212258309995568
2022-01-14 08:00:00+00:00,235.0,235.0,6.76,5.56,1.03,95.8,23.41250882529137
2022-01-14 09:00:00+00:00,371.0,341.0,8.36,7.159999999999999,0.9,92.4,55.00000000000001
2022-01-14 10:00:00+00:00,454.0,303.6,9.39,8.190000000000001,0.69,74.2,33.75083330285219
2022-01-14 11:00:00+00:00,485.0,291.08,10.0,8.8,0.55,66.45,6.001966671308107
2022-01-14 12:00:00+00:00,458.0,320.48,10.47,9.270000000000001,1.03,64.1,23.270115565481994
2022-01-14 13:00:00+00:00,368.0,368.0,10.66,9.46,1.38,64.1,47.385286952056916
2022-01-14 14:00:00+00:00,242.0,242.0,10.55,9.350000000000001,1.45,64.1,36.350630611010864
2022-01-14 15:00:00+00:00,78.0,78.0,10.19,8.99,1.24,66.45,12.091982378472265
2022-01-14 16:00:00+00:00,0.0,0.0,9.21,8.010000000000002,0.97,76.95,0.0
2022-01-14 17:00:00+00:00,0.0,0.0,9.46,8.260000000000002,0.62,68.9,0.0
2022-01-14 18:00:00+00:00,0.0,0.0,9.17,7.97,0.14,71.4,0.0
2022-01-14 19:00:00+00:00,0.0,0.0,9.24,8.040000000000001,0.34,74.15,0.0
2022-01-14 20:00:00+00:00,0.0,0.0,8.7,7.499999999999999,0.83,76.85,0.0
2022-01-14 21:00:00+00:00,0.0,0.0,7.55,6.35,1.17,82.65,0.0
2022-01-14 22:00:00+00:00,0.0,0.0,6.24,5.04,1.31,85.7,0.0
2022-01-14 23:00:00+00:00,0.0,0.0,5.57,4.37,1.52,88.9,0.0
2022-01-15 00:00:00+00:00,0.0,0.0,5.4,4.2,1.52,88.9,0.0
2022-01-15 01:00:00+00:00,0.0,0.0,5.12,3.92,1.59,92.25,0.0
2022-01-15 02:00:00+00:00,0.0,0.0,4.75,3.55,1.72,95.75,0.0
2022-01-15 03:00:00+00:00,0.0,0.0,4.13,2.9299999999999997,1.72,99.4,0.0
2022-01-15 04:00:00+00:00,0.0,0.0,3.91,2.71,1.72,99.4,0.0
2022-01-15 05:00:00+00:00,0.0,0.0,4.43,3.2299999999999995,1.93,95.75,0.0
2022-01-15 06:00:00+00:00,0.0,0.0,4.97,3.7699999999999996,2.21,95.75,0.0
2022-01-15 07:00:00+00:00,30.0,30.0,5.57,4.37,2.28,92.3,6.303678923364273
2022-01-15 08:00:00+00:00,130.0,130.0,6.63,5.43,2.34,92.35,23.547739180565767
2022-01-15 09:00:00+00:00,274.0,263.3,7.85,6.6499999999999995,2.34,92.35,55.00000000000001
2022-01-15 10:00:00+00:00,109.0,109.0,9.43,8.23,2.34,82.9,33.761071793897486
2022-01-15 11:00:00+00:00,450.0,294.0,10.59,9.39,2.34,77.15,6.149314854927035
2022-01-15 12:00:00+00:00,343.0,292.6,11.0,9.8,2.55,74.45,23.00582441741523
2022-01-15 13:00:00+00:00,260.0,260.0,11.46,10.260000000000002,3.17,71.85,47.098642663783835
2022-01-15 14:00:00+00:00,131.0,131.0,11.55,10.350000000000001,2.69,74.55,37.137143342519074
2022-01-15 15:00:00+00:00,42.0,42.0,11.44,10.24,2.69,74.55,12.382342291338167
2022-01-15 16:00:00+00:00,0.0,0.0,11.17,9.97,2.69,74.45,0.0
2022-01-15 17:00:00+00:00,0.0,0.0,11.0,9.8,2.62,74.45,0.0
2022-01-15 18:00:00+00:00,0.0,0.0,10.77,9.57,2.55,77.15,0.0
2022-01-15 19:00:00+00:00,0.0,0.0,10.8,9.600000000000001,2.21,83.0,0.0
2022-01-15 20:00:00+00:00,0.0,0.0,10.55,9.350000000000001,2.21,83.0,0.0
2022-01-15 21:00:00+00:00,0.0,0.0,10.4,9.200000000000001,2.28,83.0,0.0
2022-01-15 22:00:00+00:00,0.0,0.0,10.38,9.180000000000001,2.41,83.0,0.0
2022-01-15 23:00:00+00:00,0.0,0.0,10.42,9.22,2.41,83.0,0.0
2022-01-16 00:00:00+00:00,0.0,0.0,10.46,9.260000000000002,2.48,83.0,0.0
2022-01-16 01:00:00+00:00,0.0,0.0,10.24,9.040000000000001,2.48,86.0,0.0
2022-01-16 02:00:00+00:00,0.0,0.0,10.08,8.88,2.83,82.95,0.0
2022-01-16 03:00:00+00:00,0.0,0.0,9.65,8.450000000000001,3.03,92.45,0.0
2022-01-16 04:00:00+00:00,0.0,0.0,9.91,8.71,3.31,92.5,0.0
2022-01-16 05:00:00+00:00,0.0,0.0,10.22,9.020000000000001,3.59,92.5,0.0
